"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"101",5738,"numerals-ashe1272-1-thirty-1","numerals-ashe1272-1","Chan2019","thirty",30,"treinta","treinta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"102",5740,"numerals-ashe1272-1-forty-1","numerals-ashe1272-1","Chan2019","forty",40,"cuarenta","cuarenta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"103",5741,"numerals-ashe1272-1-forty-2","numerals-ashe1272-1","Chan2019","forty",40,"oihatapakerori tekatsi","oihatapakeroritekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3; analysis would depend on 4",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"104",5742,"numerals-ashe1272-1-fifty-1","numerals-ashe1272-1","Chan2019","fifty",50,"cincuenta","cincuenta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"105",5743,"numerals-ashe1272-1-fifty-2","numerals-ashe1272-1","Chan2019","fifty",50,"apapakoroni tekatsi","apapakoronitekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3","1⋅5{hand}⋅10’","numerals-ashe1272-1_ED.csv","NK","?","?",NA
"106",5744,"numerals-ashe1272-1-sixty-1","numerals-ashe1272-1","Chan2019","sixty",60,"sesenta","sesenta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"107",5745,"numerals-ashe1272-1-sixty-2","numerals-ashe1272-1","Chan2019","sixty",60,"oihatapakerori tekatsi","oihatapakeroritekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3; analysis would depend on 6",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"108",5746,"numerals-ashe1272-1-seventy-1","numerals-ashe1272-1","Chan2019","seventy",70,"setenta","setenta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"109",5747,"numerals-ashe1272-1-seventy-2","numerals-ashe1272-1","Chan2019","seventy",70,"otsiparavaka tekatsi","otsiparavakatekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3; analysis would depend on 7",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"110",5748,"numerals-ashe1272-1-eighty-1","numerals-ashe1272-1","Chan2019","eighty",80,"ochenta","ochenta","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"111",5749,"numerals-ashe1272-1-eighty-2","numerals-ashe1272-1","Chan2019","eighty",80,"apitapaka tekatsi","apitapakatekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3; analysis would depend on 8",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"112",5750,"numerals-ashe1272-1-ninety-1","numerals-ashe1272-1","Chan2019","ninety",90,"noventa","noventa","","true","?","loan from Spanish; either atomic in this language with the original Spanish structure likely being intransparent or a case of codeswitching",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"113",5751,"numerals-ashe1272-1-ninety-2","numerals-ashe1272-1","Chan2019","ninety",90,"opoñapaka tekatsi","oponapakatekatsi","","false","?","contributor expresses doubt on authenticity of indigenous numerals above 3; analysis would depend on 9",NA,"numerals-ashe1272-1_ED.csv","NK","?","?",NA
"114",5811,"numerals-assi1247-1-twenty-1","numerals-assi1247-1","Chan2019","twenty",20,"witʃkémna","witskemna",NA,"false","?","10 with a metathesis? The same form is then used as ‘10’ for 30 etc.",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"115",5812,"numerals-assi1247-1-twentyone-1","numerals-assi1247-1","Chan2019","twentyone",21,"witʃkémna aké wâɣi","witskemnaakewagi",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}1",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"116",5813,"numerals-assi1247-1-twentytwo-1","numerals-assi1247-1","Chan2019","twentytwo",22,"witʃkémna aké nüpa","witskemnaakenupa",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}2",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"117",5814,"numerals-assi1247-1-twentythree-1","numerals-assi1247-1","Chan2019","twentythree",23,"witʃkémna aké jámni","witskemnaakejamni",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}3",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"118",5815,"numerals-assi1247-1-twentyfour-1","numerals-assi1247-1","Chan2019","twentyfour",24,"witʃkémna aké tópa","witskemnaaketopa",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}4",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"119",5816,"numerals-assi1247-1-twentyfive-1","numerals-assi1247-1","Chan2019","twentyfive",25,"witʃkémna aké zápta","witskemnaakezapta",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}5",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"120",5817,"numerals-assi1247-1-twentysix-1","numerals-assi1247-1","Chan2019","twentysix",26,"witʃkémna aké ʃákpe","witskemnaakesakpe",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}6",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"121",5818,"numerals-assi1247-1-twentyseven-1","numerals-assi1247-1","Chan2019","twentyseven",27,"witʃkémna aké ijúʃna","witskemnaakeijusna",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}7",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"122",5819,"numerals-assi1247-1-twentyeight-1","numerals-assi1247-1","Chan2019","twentyeight",28,"witʃkémna aké ʃaknóõâ","witskemnaakesaknooa",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}8",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"123",5820,"numerals-assi1247-1-twentynine-1","numerals-assi1247-1","Chan2019","twentynine",29,"witʃkémna aké náptʃuwâka","witskemnaakenaptsuwaka",NA,"false","?","Depends on analysis of 20. Hypothetical glossing: 20+{+}9",NA,"numerals-assi1247-1.csv","NK","?","?",NA
"124",5887,"numerals-atsu1245-1-eight-1","numerals-atsu1245-1","Chan2019","eight",8,"haʔqáwpujaki","haqawpujaki","(cf. haʔqaw,''four'')","FALSCH","?","seems to be 4+5″, perhaps 8 and 9 got mixed up",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"125",5888,"numerals-atsu1245-1-nine-1","numerals-atsu1245-1","Chan2019","nine",9,"kiskipujak","kiskipujak","","FALSCH","?","seems to be 3+5″, perhaps 8 and 9 got mixed up",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"126",5895,"numerals-atsu1245-1-sixteen-1","numerals-atsu1245-1","Chan2019","sixteen",16,"jiwteʔajehwawi","jiwteajehwawi","(cf. ''fourteen'')","FALSCH","?","contains the 1 but otherwise intransparent",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"127",5896,"numerals-atsu1245-1-seventeen-1","numerals-atsu1245-1","Chan2019","seventeen",17,"juwijhikak","juwijhikak","","FALSCH","?","intransparent",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"128",5897,"numerals-atsu1245-1-eighteen-1","numerals-atsu1245-1","Chan2019","eighteen",18,"jusowi.jhíks","jusowijhiks","","FALSCH","?","intransparent",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"129",5898,"numerals-atsu1245-1-nineteen-1","numerals-atsu1245-1","Chan2019","nineteen",19,"haʔqawwijhiksi","haqawwijhiksi","(cf. haʔqaw,''four'', the rest is apparently unanalyzable now.)","FALSCH","?","contains the 4 but otherwise intransparent",NA,"numerals-atsu1245-1.csv","NK","?","?",NA
"130",6011,"numerals-awac1239-1-five-1","numerals-awac1239-1","Chan2019","five",5,"akkwan","akkwan","(litː many )","false","?","means ‘many’ according to contributor",NA,"numerals-awac1239-1.csv","NK","?","?",NA
"131",6012,"numerals-awac1239-1-five-2","numerals-awac1239-1","Chan2019","five",5,"tʃiʃ","tsis","Spanish","false","?","a loan from Spanish according to contributor but does it really come from cinco or rather seis? ",NA,"numerals-awac1239-1.csv","NK","?","?",NA
"132",6074,"numerals-awet1244-1-ten-1","numerals-awet1244-1","Chan2019","ten",10,"kajpɔw'pap","kajpowpap","","false","?","Identical to the second version of 5?",NA,"numerals-awet1244-1.csv","NK","?","?",NA
"133",6079,"numerals-awji1241-1-two-1","numerals-awji1241-1","Chan2019","two",2,"itnèn","itnen","( < Arabic )","true","?","Numerals above 1 are loans from Arabic or codeswitching.","2","numerals-awji1241-1.csv","NK","?","?",NA
"134",6080,"numerals-awji1241-1-three-1","numerals-awji1241-1","Chan2019","three",3,"təlàta","talata","( < Arabic )","true","?","Numerals above 1 are loans from Arabic or codeswitching.","3","numerals-awji1241-1.csv","NK","?","?",NA
"135",6081,"numerals-awji1241-1-four-1","numerals-awji1241-1","Chan2019","four",4,"àrbəʕa","arbaa","( < Arabic )","true","?","Numerals above 1 are loans from Arabic or codeswitching.","4","numerals-awji1241-1.csv","NK","?","?",NA
"136",6082,"numerals-awji1241-1-seven-1","numerals-awji1241-1","Chan2019","seven",7,"sə̀bəʕa","sabaa","( < Arabic )","true","?","Numerals above 1 are loans from Arabic or codeswitching.","7","numerals-awji1241-1.csv","NK","?","?",NA
"137",6083,"numerals-awji1241-1-nine-1","numerals-awji1241-1","Chan2019","nine",9,"tə̀səʕa","tasaa","( < Arabic )","true","?","Numerals above 1 are loans from Arabic or codeswitching.","9","numerals-awji1241-1.csv","NK","?","?",NA
"138",6084,"numerals-awji1241-1-ninety-1","numerals-awji1241-1","Chan2019","ninety",90,"təsʕìn","tasin","","false","?","Numerals above 1 are loans from Arabic or codeswitching.","90","numerals-awji1241-1.csv","NK","?","?",NA
"139",6085,"numerals-awji1241-1-hundred-1","numerals-awji1241-1","Chan2019","hundred",100,"mə̀yət","mayat","","false","?","Numerals above 1 are loans from Arabic or codeswitching.","100","numerals-awji1241-1.csv","NK","?","?",NA
"140",6086,"numerals-awji1241-1-thousand-1","numerals-awji1241-1","Chan2019","thousand",1000,"əlf","alf","","false","?","Numerals above 1 are loans from Arabic or codeswitching.","1000","numerals-awji1241-1.csv","NK","?","?",NA
"141",6161,"numerals-ayor1240-2-fifty-1","numerals-ayor1240-2","Chan2019","fifty",50,"ɡa tʃen̥a yu ayo'ɹe uɲai m̥a'nayone","gatsenayuayoreunaimanayone","","false","?","Identical to 30?",NA,"numerals-ayor1240-2.csv","NK","?","?",NA
"142",6163,"numerals-ayor1240-2-seventy-1","numerals-ayor1240-2","Chan2019","seventy",70,"ɡa tʃen̥a yu ayo'ɹe uɲai m̥a'nayone","gatsenayuayoreunaimanayone","","false","?","Identical to 30?",NA,"numerals-ayor1240-2.csv","NK","?","?",NA
"143",6165,"numerals-ayor1240-2-ninety-1","numerals-ayor1240-2","Chan2019","ninety",90,"ɡa tʃen̥a yu ayo'ɹe uɲai m̥a'nayone","gatsenayuayoreunaimanayone","","false","?","Identical to 30?",NA,"numerals-ayor1240-2.csv","NK","?","?",NA
"144",6260,"numerals-baca1246-1-twenty-1","numerals-baca1246-1","Chan2019","twenty",20,"bə̄m-āᵐbīɗí-k͡pē","bamambidikpe","","false","?","Identical to 12?",NA,"numerals-baca1246-1.csv","NK","?","?",NA
"145",6540,"numerals-bang1363-1-twohundred-1","numerals-bang1363-1","Chan2019","twohundred",200,"tááw̃à tááw̃à há déɛ̀ⁿ kíì kúrɛ́","taawataawahadeenkiikure","","false","?","It seems to contain 20[+]20 and ends with a ten but I am not sure how it works arithmetically without knowing more about the language.",NA,"numerals-bang1363-1.csv","NK","?","?",NA
"146",6753,"numerals-basq1248-1-nineteen-1","numerals-basq1248-1","Chan2019","nineteen",19,"eˈmeɾeˌt͡s̻i","emeretsi","","false","?","This is either a contraction of 10+1−{−}[10] or something else.",NA,"numerals-basq1248-1.csv","NK","?","?",NA
"147",6893,"numerals-beav1236-2-twentyone-1","numerals-beav1236-2","Chan2019","twentyone",21,"õkekʼet͡ʃʼi õket͡ʃʼi ehɬaht͡ʃʼi","okeketsioketsiehlahtsi","","false","?","Literally: 2⋅10[+]2[+]1. Unless the second 2 functions as something like ‘added’ here?",NA,"numerals-beav1236-2.csv","NK","?","?",NA
"148",6894,"numerals-beav1236-2-twentyone-2","numerals-beav1236-2","Chan2019","twentyone",21,"ɬɪɣeʔ mɜtah","ligemetah","","false","?","identical to 11?",NA,"numerals-beav1236-2.csv","NK","?","?",NA
"149",7508,"numerals-boru1252-1-eight-1","numerals-boru1252-1","Chan2019","eight",8,"éxtàŋ","extang","(for some speakers)","false","?","The great variation in the numeral 8 is a bit suspicious.","8","numerals-boru1252-1.csv","NK","?","?",NA
"150",7509,"numerals-boru1252-1-eight-2","numerals-boru1252-1","Chan2019","eight",8,"kúxtàŋ","kuxtang","(for others).","false","?","The great variation in the numeral 8 is a bit suspicious. Might contain 7 in some way but this may also be a coincidence. I can’t make sense of the other component.","8","numerals-boru1252-1.csv","NK","?","?",NA
"151",7510,"numerals-boru1252-1-eight-3","numerals-boru1252-1","Chan2019","eight",8,"osh-tan","oshtan","Previous sources (Gabb)","false","?","The great variation in the numeral 8 is a bit suspicious.","8","numerals-boru1252-1.csv","NK","?","?",NA
"152",7511,"numerals-boru1252-1-eight-4","numerals-boru1252-1","Chan2019","eight",8,"uh'tɑng","uhtang","Previous sources (pittier)","false","?","The great variation in the numeral 8 is a bit suspicious.","8","numerals-boru1252-1.csv","NK","?","?",NA
"153",7512,"numerals-boru1252-1-eight-5","numerals-boru1252-1","Chan2019","eight",8,"uj tan","ujtan","Previous sources (Thiel)","false","?","The great variation in the numeral 8 is a bit suspicious.","8","numerals-boru1252-1.csv","NK","?","?",NA
"154",7513,"numerals-boru1252-1-eight-6","numerals-boru1252-1","Chan2019","eight",8,"ujtɑn","ujtan","Previous sources (Valentini )","false","?","The great variation in the numeral 8 is a bit suspicious.","8","numerals-boru1252-1.csv","NK","?","?",NA
"155",7778,"numerals-budu1265-1-eighty-1","numerals-budu1265-1","Chan2019","eighty",80,"fírákkə́","firakka","","false","?","Crowns from 30 on are loan words from Kanuri (Saharan) according to the contributor but it seems only the first element has been loaned in some of the cases as the second one is recognizable as the original Buduma numeral. This one is almost identical to 60 and does not correspond to either the Buduma 8 or the Kanuri 80.","10’⋅8’","numerals-budu1265-1.csv","NK","?","?",NA
"156",8529,"numerals-caqu1242-1-four-1","numerals-caqu1242-1","Chan2019","four",4,"ɡihatapohiɾoka","gihatapohiroka",NA,"false","?","Likely not atomic but structure unclear.","4","numerals-caqu1242-1.csv","NK","?","?",NA
"157",8530,"numerals-caqu1242-1-five-1","numerals-caqu1242-1","Chan2019","five",5,"teɾoŋɡapoha","teronggapoha",NA,"false","?","Likely not atomic but structure unclear.","5","numerals-caqu1242-1.csv","NK","?","?",NA
"158",8534,"numerals-cara1245-1-three-1","numerals-cara1245-1","Chan2019","three",3,"chené wʉn bit","chenewunbit",NA,"false","?","Contributor states that there are no exact numerals beyond 2.",NA,"numerals-cara1245-1.csv","NK","?","?",NA
"159",8535,"numerals-cara1245-1-three-2","numerals-cara1245-1","Chan2019","three",3,"dáu nit","daunit",NA,"false","?","Contributor states that there are no exact numerals beyond 2.",NA,"numerals-cara1245-1.csv","NK","?","?",NA
"160",8536,"numerals-cara1245-1-four-1","numerals-cara1245-1","Chan2019","four",4,"dáu nit","daunit",NA,"false","?","Identical to 3. Contributor states that there are no exact numerals beyond 2.",NA,"numerals-cara1245-1.csv","NK","?","?",NA
"161",8628,"numerals-cash1254-2-nine-1","numerals-cash1254-2","Chan2019","nine",9,"meken dabe","mekendabe","","false","?","This is 5⋅2 so likely ‘9’ has been skipped and this is actually the numeral for ‘10’.",NA,"numerals-cash1254-2.csv","NK","?","?",NA
"162",8629,"numerals-cash1254-2-ten-1","numerals-cash1254-2","Chan2019","ten",10,"meken besti inun bestit͡xai","mekenbestiinunbestitxai","","false","?","Identical to 6? The correct numeral for ‘10’ is likely the one given as ‘9’.",NA,"numerals-cash1254-2.csv","NK","?","?",NA
"163",8640,"numerals-cavi1250-1-eight-1","numerals-cavi1250-1","Chan2019","eight",8,"kimisapakarʊkʊ","kimisapakaruku","","false","?","numerals between 3 and 99 are loans from Aymara (except for 1 and 2 in composition); this one looks like 3+7, though, which does not add up",NA,"numerals-cavi1250-1.csv","NK","?","?",NA
"164",8650,"numerals-cavi1250-1-eighteen-1","numerals-cavi1250-1","Chan2019","eighteen",18,"peaɟa tʊŋka kimisapakarʊkʊ earak.","peajatungkakimisapakarukuearak","","false","?","numerals between 3 and 99 are loans from Aymara (except for 1 and 2 in composition); analysis depends on that of 8",NA,"numerals-cavi1250-1.csv","NK","?","?",NA
"165",8660,"numerals-cavi1250-1-twentyeight-1","numerals-cavi1250-1","Chan2019","twentyeight",28,"beta tʊŋka kimisapakarʊkʊ earakana","betatungkakimisapakarukuearakana","","false","?","numerals between 3 and 99 are loans from Aymara (except for 1 and 2 in composition); analysis depends on that of 8",NA,"numerals-cavi1250-1.csv","NK","?","?",NA
"166",8667,"numerals-cavi1250-1-eighty-1","numerals-cavi1250-1","Chan2019","eighty",80,"kimisapakarʊkʊ tʊŋka","kimisapakarukutungka","","false","?","numerals between 3 and 99 are loans from Aymara (except for 1 and 2 in composition); analysis depends on that of 8",NA,"numerals-cavi1250-1.csv","NK","?","?",NA
